name,url,price,currency,image,brand,category,color,size,description
Hyperglide X FusionLite Everyday Running Shoes,,3289,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311813/02/sv01/fnd/IND/fmt/png/Hyperglide-X-FusionLite-Everyday-Running-Shoes",PUMA,,PUMA Black-PUMA White,Нет в наличии,"DescriptionBlending modern aesthetics with day-long wearability, these road runners are your go-to for everything from early morning jogs to on-the-go errands. With a streamlined silhouette, breathable materials, and next-level comfort underfoot, this pair fits right into your active lifestyle. Style them with performance tights or streetwear staples for an effortlessly cool look, whether you’re on the track or the town.PUMALite Foam: Offers lightweight cushioning with added rebound for smooth transitions.SOFTFOAM+: Step-in comfort that lasts, for a smooth and cushioned ride.Zoned Rubber: Outsole grip adds traction and enhances durability for everyday wear.Fit: RegularFastener: LacesHeel Type: FlatBuilt for a running distance of upto 800 kmIdeal for Road runningTextile upperRubber outsoleStyle:311813_02Color:PUMA Black-PUMA WhiteRead more"
Hyperglide X FusionLite Everyday Running Shoes - Electric Lime-PUMA White-PUMA Black,https://in.puma.com/in/en/pd/hyperglide-x-fusionlite-everyday-running-shoes/311813,3149,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311813/01/sv01/fnd/IND/fmt/png/Hyperglide-X-FusionLite-Everyday-Running-Shoes",PUMA,,Electric Lime-PUMA White-PUMA Black,Нет в наличии,"DescriptionBlending modern aesthetics with day-long wearability, these road runners are your go-to for everything from early morning jogs to on-the-go errands. With a streamlined silhouette, breathable materials, and next-level comfort underfoot, this pair fits right into your active lifestyle. Style them with performance tights or streetwear staples for an effortlessly cool look, whether you’re on the track or the town.PUMALite Foam: Offers lightweight cushioning with added rebound for smooth transitions.SOFTFOAM+: Step-in comfort that lasts, for a smooth and cushioned ride.Zoned Rubber: Outsole grip adds traction and enhances durability for everyday wear.Fit: RegularFastener: LacesHeel Type: FlatBuilt for a running distance of upto 800 kmIdeal for Road runningTextile upperRubber outsoleStyle:311813_02Color:PUMA Black-PUMA WhiteRead more"
Hyperglide X FusionLite Everyday Running Shoes - PUMA Black-PUMA White,https://in.puma.com/in/en/pd/hyperglide-x-fusionlite-everyday-running-shoes/311813,3289,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311813/02/sv01/fnd/IND/fmt/png/Hyperglide-X-FusionLite-Everyday-Running-Shoes",PUMA,,PUMA Black-PUMA White,Нет в наличии,"DescriptionBlending modern aesthetics with day-long wearability, these road runners are your go-to for everything from early morning jogs to on-the-go errands. With a streamlined silhouette, breathable materials, and next-level comfort underfoot, this pair fits right into your active lifestyle. Style them with performance tights or streetwear staples for an effortlessly cool look, whether you’re on the track or the town.PUMALite Foam: Offers lightweight cushioning with added rebound for smooth transitions.SOFTFOAM+: Step-in comfort that lasts, for a smooth and cushioned ride.Zoned Rubber: Outsole grip adds traction and enhances durability for everyday wear.Fit: RegularFastener: LacesHeel Type: FlatBuilt for a running distance of upto 800 kmIdeal for Road runningTextile upperRubber outsoleStyle:311813_02Color:PUMA Black-PUMA WhiteRead more"
Hyperglide X FusionLite Everyday Running Shoes - Glacial Gray-New Navy-PUMA White,https://in.puma.com/in/en/pd/hyperglide-x-fusionlite-everyday-running-shoes/311813,3289,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311813/03/sv01/fnd/IND/fmt/png/Hyperglide-X-FusionLite-Everyday-Running-Shoes",PUMA,,Glacial Gray-New Navy-PUMA White,Нет в наличии,"DescriptionBlending modern aesthetics with day-long wearability, these road runners are your go-to for everything from early morning jogs to on-the-go errands. With a streamlined silhouette, breathable materials, and next-level comfort underfoot, this pair fits right into your active lifestyle. Style them with performance tights or streetwear staples for an effortlessly cool look, whether you’re on the track or the town.PUMALite Foam: Offers lightweight cushioning with added rebound for smooth transitions.SOFTFOAM+: Step-in comfort that lasts, for a smooth and cushioned ride.Zoned Rubber: Outsole grip adds traction and enhances durability for everyday wear.Fit: RegularFastener: LacesHeel Type: FlatBuilt for a running distance of upto 800 kmIdeal for Road runningTextile upperRubber outsoleStyle:311813_02Color:PUMA Black-PUMA WhiteRead more"
Darter Pro Running Shoes,,6999,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/03/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,Sun Stream-Sunset Glow,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_03Color:Sun Stream-Sunset GlowRead more"
Darter Pro Running Shoes - Fizzy Apple-PUMA Black,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/01/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,Fizzy Apple-PUMA Black,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_03Color:Sun Stream-Sunset GlowRead more"
Darter Pro Running Shoes - Glacial Gray-Galactic Gray,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/02/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,Glacial Gray-Galactic Gray,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_03Color:Sun Stream-Sunset GlowRead more"
Darter Pro Running Shoes - Sun Stream-Sunset Glow,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,6999,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/03/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,Sun Stream-Sunset Glow,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_03Color:Sun Stream-Sunset GlowRead more"
Darter Pro Running Shoes - PUMA Black-Sun Stream,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/04/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,PUMA Black-Sun Stream,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_03Color:Sun Stream-Sunset GlowRead more"
Darter Pro Running Shoes - PUMA White-PUMA Silver,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/05/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,PUMA White-PUMA Silver,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_03Color:Sun Stream-Sunset GlowRead more"
FUEGO Profoam Men’s Responsive Cushioned Running Shoes,,3149,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312789/02/sv01/fnd/IND/fmt/png/FUEGO-Profoam-Men’s-Responsive-Cushioned-Running-Shoes",PUMA,,Puma Black-Puma White,Нет в наличии,"DescriptionStay ahead of the game with these high-performance running shoes, designed for both speed and comfort. Featuring NRGY beads for instant cushioning and IGNITE foam for superior responsiveness, these shoes deliver energy return with every stride. The lightweight textile upper ensures breathability, while the secure lace-up fit provides stability on road surfaces. Whether you're training or running for fun, these shoes combine cutting-edge technology with street-style aesthetics.NRGY Beads Cushioning: Provides instant comfort and shock absorption.IGNITE Foam Midsole: Offers excellent responsiveness and energy return.Lightweight Design: Enhances speed and agility.Regular Fit with Laces: Ensures a secure and snug fit.Main Material: TextileHeel-to-Toe Drop: 12mm (25mm heel, 13mm toe)Surface: Road RunningAverage Lifespan: 800 kmStyle:312789_02Color:Puma Black-Puma WhiteRead more"
FUEGO Profoam Men’s Responsive Cushioned Running Shoes - Puma White-Nrgy Rose-Yellow Alert,https://in.puma.com/in/en/pd/fuego-profoam-mens-responsive-cushioned-running-shoes/312789,3499,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312789/01/sv01/fnd/IND/fmt/png/FUEGO-Profoam-Men’s-Responsive-Cushioned-Running-Shoes",PUMA,,Puma White-Nrgy Rose-Yellow Alert,Нет в наличии,"DescriptionStay ahead of the game with these high-performance running shoes, designed for both speed and comfort. Featuring NRGY beads for instant cushioning and IGNITE foam for superior responsiveness, these shoes deliver energy return with every stride. The lightweight textile upper ensures breathability, while the secure lace-up fit provides stability on road surfaces. Whether you're training or running for fun, these shoes combine cutting-edge technology with street-style aesthetics.NRGY Beads Cushioning: Provides instant comfort and shock absorption.IGNITE Foam Midsole: Offers excellent responsiveness and energy return.Lightweight Design: Enhances speed and agility.Regular Fit with Laces: Ensures a secure and snug fit.Main Material: TextileHeel-to-Toe Drop: 12mm (25mm heel, 13mm toe)Surface: Road RunningAverage Lifespan: 800 kmStyle:312789_02Color:Puma Black-Puma WhiteRead more"
FUEGO Profoam Men’s Responsive Cushioned Running Shoes - Puma Black-Puma White,https://in.puma.com/in/en/pd/fuego-profoam-mens-responsive-cushioned-running-shoes/312789,3149,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312789/02/sv01/fnd/IND/fmt/png/FUEGO-Profoam-Men’s-Responsive-Cushioned-Running-Shoes",PUMA,,Puma Black-Puma White,Нет в наличии,"DescriptionStay ahead of the game with these high-performance running shoes, designed for both speed and comfort. Featuring NRGY beads for instant cushioning and IGNITE foam for superior responsiveness, these shoes deliver energy return with every stride. The lightweight textile upper ensures breathability, while the secure lace-up fit provides stability on road surfaces. Whether you're training or running for fun, these shoes combine cutting-edge technology with street-style aesthetics.NRGY Beads Cushioning: Provides instant comfort and shock absorption.IGNITE Foam Midsole: Offers excellent responsiveness and energy return.Lightweight Design: Enhances speed and agility.Regular Fit with Laces: Ensures a secure and snug fit.Main Material: TextileHeel-to-Toe Drop: 12mm (25mm heel, 13mm toe)Surface: Road RunningAverage Lifespan: 800 kmStyle:312789_02Color:Puma Black-Puma WhiteRead more"
FUEGO Profoam Men’s Responsive Cushioned Running Shoes - Puma Black-Lava Blast-Yellow Alert,https://in.puma.com/in/en/pd/fuego-profoam-mens-responsive-cushioned-running-shoes/312789,3499,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312789/03/sv01/fnd/IND/fmt/png/FUEGO-Profoam-Men’s-Responsive-Cushioned-Running-Shoes",PUMA,,Puma Black-Lava Blast-Yellow Alert,Нет в наличии,"DescriptionStay ahead of the game with these high-performance running shoes, designed for both speed and comfort. Featuring NRGY beads for instant cushioning and IGNITE foam for superior responsiveness, these shoes deliver energy return with every stride. The lightweight textile upper ensures breathability, while the secure lace-up fit provides stability on road surfaces. Whether you're training or running for fun, these shoes combine cutting-edge technology with street-style aesthetics.NRGY Beads Cushioning: Provides instant comfort and shock absorption.IGNITE Foam Midsole: Offers excellent responsiveness and energy return.Lightweight Design: Enhances speed and agility.Regular Fit with Laces: Ensures a secure and snug fit.Main Material: TextileHeel-to-Toe Drop: 12mm (25mm heel, 13mm toe)Surface: Road RunningAverage Lifespan: 800 kmStyle:312789_02Color:Puma Black-Puma WhiteRead more"
Hyperglide X FusionLite Everyday Running Shoes,,3149,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311813/01/sv01/fnd/IND/fmt/png/Hyperglide-X-FusionLite-Everyday-Running-Shoes",PUMA,,Electric Lime-PUMA White-PUMA Black,Нет в наличии,"DescriptionBlending modern aesthetics with day-long wearability, these road runners are your go-to for everything from early morning jogs to on-the-go errands. With a streamlined silhouette, breathable materials, and next-level comfort underfoot, this pair fits right into your active lifestyle. Style them with performance tights or streetwear staples for an effortlessly cool look, whether you’re on the track or the town.PUMALite Foam: Offers lightweight cushioning with added rebound for smooth transitions.SOFTFOAM+: Step-in comfort that lasts, for a smooth and cushioned ride.Zoned Rubber: Outsole grip adds traction and enhances durability for everyday wear.Fit: RegularFastener: LacesHeel Type: FlatBuilt for a running distance of upto 800 kmIdeal for Road runningTextile upperRubber outsoleStyle:311813_01Color:Electric Lime-PUMA White-PUMA BlackRead more"
Hyperglide X FusionLite Everyday Running Shoes - Electric Lime-PUMA White-PUMA Black,https://in.puma.com/in/en/pd/hyperglide-x-fusionlite-everyday-running-shoes/311813,3149,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311813/01/sv01/fnd/IND/fmt/png/Hyperglide-X-FusionLite-Everyday-Running-Shoes",PUMA,,Electric Lime-PUMA White-PUMA Black,Нет в наличии,"DescriptionBlending modern aesthetics with day-long wearability, these road runners are your go-to for everything from early morning jogs to on-the-go errands. With a streamlined silhouette, breathable materials, and next-level comfort underfoot, this pair fits right into your active lifestyle. Style them with performance tights or streetwear staples for an effortlessly cool look, whether you’re on the track or the town.PUMALite Foam: Offers lightweight cushioning with added rebound for smooth transitions.SOFTFOAM+: Step-in comfort that lasts, for a smooth and cushioned ride.Zoned Rubber: Outsole grip adds traction and enhances durability for everyday wear.Fit: RegularFastener: LacesHeel Type: FlatBuilt for a running distance of upto 800 kmIdeal for Road runningTextile upperRubber outsoleStyle:311813_01Color:Electric Lime-PUMA White-PUMA BlackRead more"
Hyperglide X FusionLite Everyday Running Shoes - PUMA Black-PUMA White,https://in.puma.com/in/en/pd/hyperglide-x-fusionlite-everyday-running-shoes/311813,3289,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311813/02/sv01/fnd/IND/fmt/png/Hyperglide-X-FusionLite-Everyday-Running-Shoes",PUMA,,PUMA Black-PUMA White,Нет в наличии,"DescriptionBlending modern aesthetics with day-long wearability, these road runners are your go-to for everything from early morning jogs to on-the-go errands. With a streamlined silhouette, breathable materials, and next-level comfort underfoot, this pair fits right into your active lifestyle. Style them with performance tights or streetwear staples for an effortlessly cool look, whether you’re on the track or the town.PUMALite Foam: Offers lightweight cushioning with added rebound for smooth transitions.SOFTFOAM+: Step-in comfort that lasts, for a smooth and cushioned ride.Zoned Rubber: Outsole grip adds traction and enhances durability for everyday wear.Fit: RegularFastener: LacesHeel Type: FlatBuilt for a running distance of upto 800 kmIdeal for Road runningTextile upperRubber outsoleStyle:311813_01Color:Electric Lime-PUMA White-PUMA BlackRead more"
Hyperglide X FusionLite Everyday Running Shoes - Glacial Gray-New Navy-PUMA White,https://in.puma.com/in/en/pd/hyperglide-x-fusionlite-everyday-running-shoes/311813,3289,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311813/03/sv01/fnd/IND/fmt/png/Hyperglide-X-FusionLite-Everyday-Running-Shoes",PUMA,,Glacial Gray-New Navy-PUMA White,Нет в наличии,"DescriptionBlending modern aesthetics with day-long wearability, these road runners are your go-to for everything from early morning jogs to on-the-go errands. With a streamlined silhouette, breathable materials, and next-level comfort underfoot, this pair fits right into your active lifestyle. Style them with performance tights or streetwear staples for an effortlessly cool look, whether you’re on the track or the town.PUMALite Foam: Offers lightweight cushioning with added rebound for smooth transitions.SOFTFOAM+: Step-in comfort that lasts, for a smooth and cushioned ride.Zoned Rubber: Outsole grip adds traction and enhances durability for everyday wear.Fit: RegularFastener: LacesHeel Type: FlatBuilt for a running distance of upto 800 kmIdeal for Road runningTextile upperRubber outsoleStyle:311813_01Color:Electric Lime-PUMA White-PUMA BlackRead more"
BMW M Motorsport Electron E Pro Sneakers,,4549,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/308960/02/sv01/fnd/IND/fmt/png/BMW-M-Motorsport-Electron-E-Pro-Sneakers",PUMA,,PUMA White-Pro Blue,Нет в наличии,"DescriptionMotorsport enthusiasts, meet your new favorite kicks. With a shock-absorbing heel plug-in and SoftFoam+ sockliner, every step feels like a victory lap. The blend of mesh and synthetic leather upper, combined with an EVA midsole, brings BMW MMS' DNA to your daily adventures. Step into the fast lane and live your motorsport passion with PUMA!SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your dayLow bootHeel type: FlatShoe width: Regular fitShoe pronation: NeutralTextile upperZoned Rubber outsoleShock-absorbing technology heel plug-inBMW Motorsport brandingPUMA cat logo brandingLace fasteningStyle:308960_02Color:PUMA White-Pro BlueRead more"
BMW M Motorsport Electron E Pro Sneakers - PUMA Black-Pro Blue,https://in.puma.com/in/en/pd/bmw-m-motorsport-electron-e-pro-sneakers/308960,4549,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/308960/01/sv01/fnd/IND/fmt/png/BMW-M-Motorsport-Electron-E-Pro-Sneakers",PUMA,,PUMA Black-Pro Blue,Нет в наличии,"DescriptionMotorsport enthusiasts, meet your new favorite kicks. With a shock-absorbing heel plug-in and SoftFoam+ sockliner, every step feels like a victory lap. The blend of mesh and synthetic leather upper, combined with an EVA midsole, brings BMW MMS' DNA to your daily adventures. Step into the fast lane and live your motorsport passion with PUMA!SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your dayLow bootHeel type: FlatShoe width: Regular fitShoe pronation: NeutralTextile upperZoned Rubber outsoleShock-absorbing technology heel plug-inBMW Motorsport brandingPUMA cat logo brandingLace fasteningStyle:308960_02Color:PUMA White-Pro BlueRead more"
BMW M Motorsport Electron E Pro Sneakers - PUMA White-Pro Blue,https://in.puma.com/in/en/pd/bmw-m-motorsport-electron-e-pro-sneakers/308960,4549,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/308960/02/sv01/fnd/IND/fmt/png/BMW-M-Motorsport-Electron-E-Pro-Sneakers",PUMA,,PUMA White-Pro Blue,Нет в наличии,"DescriptionMotorsport enthusiasts, meet your new favorite kicks. With a shock-absorbing heel plug-in and SoftFoam+ sockliner, every step feels like a victory lap. The blend of mesh and synthetic leather upper, combined with an EVA midsole, brings BMW MMS' DNA to your daily adventures. Step into the fast lane and live your motorsport passion with PUMA!SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your dayLow bootHeel type: FlatShoe width: Regular fitShoe pronation: NeutralTextile upperZoned Rubber outsoleShock-absorbing technology heel plug-inBMW Motorsport brandingPUMA cat logo brandingLace fasteningStyle:308960_02Color:PUMA White-Pro BlueRead more"
BMW M Motorsport Electron E Pro Sneakers - PUMA White-Pop Red,https://in.puma.com/in/en/pd/bmw-m-motorsport-electron-e-pro-sneakers/308960,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/308960/03/sv01/fnd/IND/fmt/png/BMW-M-Motorsport-Electron-E-Pro-Sneakers",PUMA,,PUMA White-Pop Red,Нет в наличии,"DescriptionMotorsport enthusiasts, meet your new favorite kicks. With a shock-absorbing heel plug-in and SoftFoam+ sockliner, every step feels like a victory lap. The blend of mesh and synthetic leather upper, combined with an EVA midsole, brings BMW MMS' DNA to your daily adventures. Step into the fast lane and live your motorsport passion with PUMA!SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your dayLow bootHeel type: FlatShoe width: Regular fitShoe pronation: NeutralTextile upperZoned Rubber outsoleShock-absorbing technology heel plug-inBMW Motorsport brandingPUMA cat logo brandingLace fasteningStyle:308960_02Color:PUMA White-Pro BlueRead more"
Court Classic Lux Sneakers,,3569,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/404703/03/sv01/fnd/IND/fmt/png/Court-Classic-Lux-Sneakers",PUMA,,PUMA White-Dark Myrtle-PUMA Gold,Нет в наличии,"DescriptionStep into the spotlight with the Court Classic Lux Res Sneakers. Designed as a low boot with a sleek lacing system, and featuring Softfoam sockliner for cushioning, these sneakers encapsulate the essence of sneakerhead culture. With their understated yet timeless design, they’re the go-to choice for those who appreciate subtlety and class in their kicks.SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your dayHeel type: FlatShoe width: Regular fitShoe pronation: NeutralLow bootLeather upper with perforationsRubber outsolePUMA wordmark and cat logo at tongueStyle:404703_03Color:PUMA White-Dark Myrtle-PUMA GoldRead more"
Court Classic Lux Sneakers - PUMA White-PUMA Gold,https://in.puma.com/in/en/pd/court-classic-lux-sneakers/404703,3569,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/404703/01/sv01/fnd/IND/fmt/png/Court-Classic-Lux-Sneakers",PUMA,,PUMA White-PUMA Gold,Нет в наличии,"DescriptionStep into the spotlight with the Court Classic Lux Res Sneakers. Designed as a low boot with a sleek lacing system, and featuring Softfoam sockliner for cushioning, these sneakers encapsulate the essence of sneakerhead culture. With their understated yet timeless design, they’re the go-to choice for those who appreciate subtlety and class in their kicks.SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your dayHeel type: FlatShoe width: Regular fitShoe pronation: NeutralLow bootLeather upper with perforationsRubber outsolePUMA wordmark and cat logo at tongueStyle:404703_03Color:PUMA White-Dark Myrtle-PUMA GoldRead more"
Court Classic Lux Sneakers - PUMA White-Team Regal Red-PUMA Gold,https://in.puma.com/in/en/pd/court-classic-lux-sneakers/404703,3189,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/404703/02/sv01/fnd/IND/fmt/png/Court-Classic-Lux-Sneakers",PUMA,,PUMA White-Team Regal Red-PUMA Gold,Нет в наличии,"DescriptionStep into the spotlight with the Court Classic Lux Res Sneakers. Designed as a low boot with a sleek lacing system, and featuring Softfoam sockliner for cushioning, these sneakers encapsulate the essence of sneakerhead culture. With their understated yet timeless design, they’re the go-to choice for those who appreciate subtlety and class in their kicks.SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your dayHeel type: FlatShoe width: Regular fitShoe pronation: NeutralLow bootLeather upper with perforationsRubber outsolePUMA wordmark and cat logo at tongueStyle:404703_03Color:PUMA White-Dark Myrtle-PUMA GoldRead more"
Court Classic Lux Sneakers - PUMA White-Dark Myrtle-PUMA Gold,https://in.puma.com/in/en/pd/court-classic-lux-sneakers/404703,3569,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/404703/03/sv01/fnd/IND/fmt/png/Court-Classic-Lux-Sneakers",PUMA,,PUMA White-Dark Myrtle-PUMA Gold,Нет в наличии,"DescriptionStep into the spotlight with the Court Classic Lux Res Sneakers. Designed as a low boot with a sleek lacing system, and featuring Softfoam sockliner for cushioning, these sneakers encapsulate the essence of sneakerhead culture. With their understated yet timeless design, they’re the go-to choice for those who appreciate subtlety and class in their kicks.SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your dayHeel type: FlatShoe width: Regular fitShoe pronation: NeutralLow bootLeather upper with perforationsRubber outsolePUMA wordmark and cat logo at tongueStyle:404703_03Color:PUMA White-Dark Myrtle-PUMA GoldRead more"
